country,city,lat,lng,population
Malta,Marsaxlokk,35.8417,14.5447,3534.0
Malta,Imqabba,35.8442,14.4669,3315.0
Malta,Xewkija,36.0331,14.2583,3300.0
Malta,Għajnsielem,36.0269,14.2903,3200.0
Malta,Iklin,35.9042,14.4544,3130.0
Malta,Lija,35.9014,14.4472,3070.0
Malta,Kalkara,35.8892,14.5294,3014.0
Malta,Gudja,35.8483,14.5025,2997.0
Malta,Żebbuġ,36.0708,14.2369,2956.0
Malta,Senglea,35.8878,14.5169,2784.0
Malta,Għargħur,35.9241,14.4534,2768.0
Malta,Qrendi,35.8342,14.4589,2752.0
Malta,Vittoriosa,35.8881,14.5225,2629.0
Malta,Imtarfa,35.8908,14.3969,2572.0
Malta,Qala,36.0353,14.3103,2284.0
Malta,Floriana,35.8933,14.5058,2205.0
Malta,Kirkop,35.8419,14.485,2191.0
Malta,Safi,35.8333,14.485,2126.0
Malta,Sannat,36.0244,14.2458,2117.0
Malta,Kerċem,36.0406,14.2297,1938.0
Malta,Ta’ Xbiex,35.8992,14.4981,1804.0
Malta,Xgħajra,35.8864,14.5472,1732.0
Malta,Għarb,36.0611,14.2092,1539.0
Malta,Munxar,36.0303,14.2353,1454.0
Malta,Fontana,36.0364,14.2422,922.0
Malta,San Lawrenz,36.055,14.2042,748.0
Malta,Għasri,36.0583,14.2278,424.0
Malta,Imdina,35.8858,14.4031,292.0
Malta,Santa Luċija,36.0431,14.2172,
Moldova,Chisinau,47.0228,28.8353,639000.0
Moldova,Tiraspol,46.85,29.6333,133807.0
Moldova,Bălţi,47.7667,27.9167,97930.0
Moldova,Bender,46.8333,29.4833,76158.0
Moldova,Rîbniţa,47.7664,29.0006,56988.0
Moldova,Ungheni,47.2167,27.8167,30804.0
Moldova,Cahul,45.9075,28.1944,30018.0
Moldova,Dubăsari,47.2667,29.1667,28500.0
Moldova,Soroca,48.1667,28.3,22196.0
Moldova,Orhei,47.3831,28.8231,21065.0
Moldova,Comrat,46.3003,28.6572,20113.0
Moldova,Slobozia,46.7293,29.7045,20000.0
Moldova,Straşeni,47.1414,28.6103,18376.0
Moldova,Ceadîr-Lunga,46.055,28.8303,16605.0
Moldova,Codru,46.9753,28.8194,15934.0
Moldova,Edineţ,48.1667,27.3167,15520.0
Moldova,Durleşti,47.0178,28.7625,15500.0
Moldova,Drochia,48.0333,27.75,13150.0
Moldova,Căuşeni,46.6442,29.4139,12874.0
Moldova,Ialoveni,46.9431,28.7778,12515.0
Moldova,Hînceşti,46.8258,28.5936,12491.0
Moldova,Sîngerei,47.6333,28.15,12465.0
Moldova,Taraclia,45.9,28.6689,12355.0
Moldova,Vulcăneşti,45.6842,28.4028,12185.0
Moldova,Făleşti,47.5722,27.7139,12074.0
Moldova,Floreşti,47.8933,28.3014,11998.0
Moldova,Cimişlia,46.52,28.7842,11997.0
Moldova,Congaz,46.1092,28.6044,11123.0
Moldova,Rezina,47.7492,28.9622,11032.0
Moldova,Costeşti,46.8678,28.8022,10907.0
Moldova,Anenii Noi,46.8817,29.2308,10872.0
Moldova,Călăraşi,47.25,28.3,10808.0
Moldova,Cricova,47.1389,28.8614,10669.0
Moldova,Dnestrovsc,46.6222,29.9133,10436.0
Moldova,Truşeni,47.0689,28.6797,10380.0
Moldova,Băcioi,46.9122,28.8839,10175.0
Moldova,Sîngera,46.9131,28.9775,9966.0
Moldova,Borogani,46.5028,28.5442,9562.0
Moldova,Grigoriopol,47.1536,29.2964,9381.0
Moldova,Rîşcani,47.9572,27.5539,9259.0
Moldova,Copceac,45.85,28.6947,9138.0
Moldova,Peresecina,47.2522,28.7689,9122.0
Moldova,Chiţcani,46.7856,29.6086,9000.0
Moldova,Camenca,48.0333,28.7,8871.0
Moldova,Stăuceni,47.0875,28.8703,8694.0
Moldova,Glodeni,47.7667,27.5167,8676.0
Moldova,Basarabeasca,46.3336,28.9614,8471.0
Moldova,Nisporeni,47.0833,28.1833,7986.0
Moldova,Leova,46.4786,28.2553,7443.0
Moldova,Teleneşti,47.5028,28.3667,7227.0
Moldova,Donduşeni,48.2167,27.5833,7101.0
Moldova,Ştefan Vodă,46.5129,29.6619,7078.0
Moldova,Criuleni,47.2167,29.1614,6708.0
Moldova,Briceni,48.3611,27.0839,5900.0
Moldova,Şoldăneşti,47.8161,28.7972,5883.0
Moldova,Cantemir,46.2781,28.2008,3429.0
Moldova,Ocniţa,48.3853,27.4392,3133.0
Moldova,Cocieri,47.3,29.1167,
Montenegro,Podgorica,42.4414,19.2628,172139.0
Montenegro,Nikšić,42.7778,18.95,32046.0
Montenegro,Ulcinj,41.92,19.2,19921.0
Montenegro,Herceg Novi,42.453,18.5312,19536.0
Montenegro,Pljevlja,43.3567,19.3583,19136.0
Montenegro,Budva,42.2881,18.8425,17479.0
Montenegro,Bar,42.1,19.1,15868.0
Montenegro,Plav,42.6,19.94,13805.0
Montenegro,Rožaje,42.84,20.16,13608.0
Montenegro,Kotor,42.43,18.77,13347.0
Montenegro,Bijelo Polje,43.04,19.75,12900.0
Montenegro,Cetinje,42.3894,18.9247,12460.0
Montenegro,Berane,42.84,19.86,11073.0
Montenegro,Tivat,42.43,18.7,9367.0
Montenegro,Petnjica,42.9089,19.9644,5482.0
Montenegro,Danilovgrad,42.61,19.05,5156.0
Montenegro,Tuzi,42.3656,19.3314,4748.0
Montenegro,Mojkovac,42.96,19.58,3590.0
Montenegro,Golubovci,42.3344,19.2253,3110.0
Montenegro,Kolašin,42.8236,19.5225,2725.0
Montenegro,Žabljak,43.155,19.1208,1937.0
Montenegro,Gusinje,42.5619,19.8339,1673.0
Montenegro,Plužine,43.15,18.83,1102.0
Montenegro,Andrijevica,42.73,19.79,1048.0
Montenegro,Šavnik,42.95,19.1,364.0
Netherlands,Tilburg,51.5572,5.0911,1944588.0
Netherlands,Amsterdam,52.3728,4.8936,1477213.0
Netherlands,Rotterdam,51.92,4.48,664311.0
Netherlands,The Hague,52.08,4.31,548320.0
Netherlands,Utrecht,52.0908,5.1217,359370.0
Netherlands,Eindhoven,51.4344,5.4842,243730.0
Netherlands,Groningen,53.2167,6.5667,233273.0
Netherlands,Almere,52.3667,5.2167,214715.0
Netherlands,Breda,51.5875,4.775,184126.0
Netherlands,Nijmegen,51.8425,5.8528,177659.0
Netherlands,Arnhem,51.9833,5.9167,164096.0
Netherlands,Haarlem,52.3833,4.6333,162543.0
Netherlands,Enschede,52.2225,6.8925,159732.0
Netherlands,’s-Hertogenbosch,51.6833,5.3167,157486.0
Netherlands,Amersfoort,52.155,5.3875,157462.0
Netherlands,Zaanstad,52.4333,4.8167,156901.0
Netherlands,Apeldoorn,52.21,5.97,138945.0
Netherlands,Zwolle,52.5167,6.1,129840.0
Netherlands,Zoetermeer,52.0667,4.5,125267.0
Netherlands,Leeuwarden,53.2,5.7833,124481.0
Netherlands,Leiden,52.16,4.49,124093.0
Netherlands,Dordrecht,51.7958,4.6783,121434.0
Netherlands,Maastricht,50.8667,5.6833,120227.0
Netherlands,Alphen aan den Rijn,52.1333,4.6667,114182.0
Netherlands,Alkmaar,52.6333,4.75,111766.0
Netherlands,Delft,52.0117,4.3592,109435.0
Netherlands,Emmen,52.7833,6.9,107024.0
Netherlands,Deventer,52.25,6.2,101236.0
Netherlands,Amstelveen,52.3,4.85,94435.0
Netherlands,Helmond,51.4797,5.6556,92627.0
Netherlands,Oss,51.7667,5.5167,92526.0
Netherlands,Hilversum,52.2333,5.1667,91235.0
Netherlands,Heerlen,50.8833,5.9833,86936.0
Netherlands,Lelystad,52.5167,5.4833,83033.0
Netherlands,Purmerend,52.5,4.95,81515.0
Netherlands,Hengelo,52.2656,6.7931,81049.0
Netherlands,Schiedam,51.9167,4.4,79279.0
Netherlands,Zaandam,52.4333,4.8333,78682.0
Netherlands,Hoofddorp,52.3061,4.6907,77885.0
Netherlands,Roosendaal,51.5314,4.4556,77200.0
Netherlands,Hoorn,52.65,5.0667,75645.0
Netherlands,Vlaardingen,51.9167,4.35,73924.0
Netherlands,Gouda,52.0181,4.7056,73681.0
Netherlands,Almelo,52.3567,6.6625,73132.0
Netherlands,Spijkenisse,51.8333,4.3167,72740.0
Netherlands,Ede,52.0436,5.6667,72460.0
Netherlands,Assen,52.9953,6.5606,68836.0
Netherlands,Velsen-Zuid,52.4667,4.6167,68617.0
Netherlands,Bergen op Zoom,51.5,4.3,67514.0
Netherlands,Capelle aan den IJssel,51.9357,4.5782,67319.0
Netherlands,Veenendaal,52.025,5.555,66912.0
Netherlands,Katwijk,52.2,4.4167,66607.0
Netherlands,Zeist,52.0906,5.2331,65043.0
Netherlands,Nieuwegein,52.0314,5.0919,63866.0
Netherlands,Scheveningen,52.1081,4.2731,61053.0
Netherlands,Barneveld,52.1333,5.5833,59992.0
Netherlands,Hardenberg,52.5758,6.6194,59689.0
Netherlands,Heerhugowaard,52.6667,4.8333,58387.0
Netherlands,Doetinchem,51.9656,6.2889,58270.0
Netherlands,Roermond,51.1933,5.9872,57308.0
Netherlands,Den Helder,52.9333,4.75,56582.0
Netherlands,Oosterhout,51.6431,4.8569,56206.0
Netherlands,Hoogeveen,52.7167,6.4667,55603.0
Netherlands,Rijswijk,52.0456,4.33,55220.0
Netherlands,Terneuzen,51.3333,3.8333,54589.0
Netherlands,Kampen,52.55,5.9,54474.0
Netherlands,Woerden,52.0833,4.8833,52694.0
Netherlands,Houten,52.0261,5.1728,50223.0
Netherlands,Weert,51.251,5.709,50011.0
Netherlands,Harderwijk,52.3506,5.6172,50000.0
Netherlands,Middelburg,51.4997,3.6136,49956.0
Netherlands,Waalwijk,51.6825,5.0694,48815.0
Netherlands,Barendrecht,51.85,4.5333,48643.0
Netherlands,IJmuiden,52.4586,4.6194,48320.0
Netherlands,Zutphen,52.14,6.195,47423.0
Netherlands,Soest,52.1733,5.2917,46906.0
Netherlands,Ridderkerk,51.8667,4.6,46671.0
Netherlands,Schagen,52.7833,4.8,46553.0
Netherlands,Veldhoven,51.42,5.405,45500.0
Netherlands,Kerkrade,50.8667,6.0667,45442.0
Netherlands,Drachten,53.1,6.1,45186.0
Netherlands,Medemblik,52.6833,5.0333,45165.0
Netherlands,Heusden,51.7339,5.1383,45005.0
Netherlands,Zwijndrecht,51.824,4.6126,44775.0
Netherlands,Vlissingen,51.45,3.5833,44358.0
Netherlands,Zevenaar,51.9167,6.0833,44096.0
Netherlands,Noordwijk,52.2333,4.45,44062.0
Netherlands,Etten-Leur,51.5706,4.6356,43869.0
Netherlands,Venray,51.5258,5.9747,43713.0
Netherlands,Nijkerk,52.2214,5.4842,43600.0
Netherlands,Rheden,52.0,6.0167,43525.0
Netherlands,De Bilt,52.1167,5.2,43384.0
Netherlands,Voorburg,52.07,4.355,43090.0
Netherlands,Dronten,52.5242,5.7125,42011.0
Netherlands,Tiel,51.8833,5.4333,41920.0
Netherlands,Beverwijk,52.4833,4.65,41863.0
Netherlands,Uden,51.6667,5.6167,41782.0
Netherlands,Wijchen,51.8067,5.7211,41261.0
Netherlands,Huizen,52.3,5.25,41090.0
Netherlands,Hellevoetsluis,51.8333,4.1333,40312.0
North Macedonia,Skopje,41.9961,21.4317,422540.0
North Macedonia,Kumanovo,42.1322,21.7144,70842.0
North Macedonia,Bitola,41.0319,21.3347,69287.0
North Macedonia,Prilep,41.3464,21.5542,63308.0
North Macedonia,Tetovo,42.0103,20.9714,63176.0
North Macedonia,Štip,41.7358,22.1914,42000.0
North Macedonia,Veles,41.7153,21.7753,40664.0
North Macedonia,Ohrid,41.1169,20.8019,38818.0
North Macedonia,Strumica,41.4375,22.6431,33825.0
North Macedonia,Gostivar,41.8,20.9167,32814.0
North Macedonia,Kočani,41.9167,22.4125,28330.0
North Macedonia,Dračevo,41.9335,21.5247,19246.0
North Macedonia,Struga,41.1775,20.6789,15009.0
North Macedonia,Debar,41.525,20.5272,14561.0
North Macedonia,Radoviš,41.6381,22.4644,14460.0
North Macedonia,Kriva Palanka,42.2017,22.3317,13481.0
North Macedonia,Negotino,41.4839,22.0892,12488.0
North Macedonia,Sveti Nikole,41.865,21.9425,11728.0
North Macedonia,Probištip,41.9936,22.1767,10826.0
North Macedonia,Delčevo,41.9661,22.7747,9644.0
North Macedonia,Vinica,41.8828,22.5092,8584.0
North Macedonia,Aračinovo,42.0264,21.5617,7315.0
North Macedonia,Kičevo,41.5142,20.9631,7280.0
North Macedonia,Kavadarci,41.4328,22.0117,6228.0
North Macedonia,Berovo,41.7078,22.8564,5850.0
North Macedonia,Kratovo,42.0783,22.175,5401.0
North Macedonia,Gevgelija,41.1392,22.5025,4967.0
North Macedonia,Vrapčište,41.8337,20.8851,4874.0
North Macedonia,Kruševo,41.37,21.2483,4104.0
North Macedonia,Makedonski Brod,41.5133,21.2153,3643.0
North Macedonia,Demir Kapija,41.4114,22.2422,3275.0
North Macedonia,Tearce,42.0775,21.0519,3038.0
North Macedonia,Bogdanci,41.2031,22.5728,2951.0
North Macedonia,Rosoman,41.5161,21.9497,2553.0
North Macedonia,Demir Hisar,41.2208,21.2031,2431.0
North Macedonia,Vevčani,41.2403,20.5931,2359.0
North Macedonia,Gradsko,41.5775,21.9428,2219.0
North Macedonia,Valandovo,41.3169,22.5611,1992.0
North Macedonia,Krivogaštani,41.3358,21.3331,1870.0
North Macedonia,Pehčevo,41.7592,22.8906,1687.0
North Macedonia,Plasnica,41.4667,21.1167,1584.0
North Macedonia,Zrnovci,41.8542,22.4442,1534.0
North Macedonia,Novaci,41.0419,21.4561,1283.0
North Macedonia,Bosilovo,41.4406,22.7278,1273.0
North Macedonia,Mogila,41.1083,21.3786,1262.0
North Macedonia,Novo Selo,41.4128,22.88,1246.0
North Macedonia,Konče,41.4958,22.3825,915.0
North Macedonia,Obleševo,41.8833,22.3339,887.0
North Macedonia,Rostuša,41.61,20.6,872.0
North Macedonia,Jegunovce,42.0731,21.1231,846.0
North Macedonia,Rankovce,42.1719,22.1167,744.0
North Macedonia,Sopište,41.95,21.4333,690.0
North Macedonia,Vasilevo,41.4758,22.6417,630.0
North Macedonia,Karbinci,41.8167,22.2375,574.0
North Macedonia,Lozovo,41.7817,21.9025,521.0
North Macedonia,Staro Nagoričane,42.2,21.83,493.0
North Macedonia,Brvenica,41.9672,20.9808,449.0
North Macedonia,Centar Župa,41.4775,20.5578,354.0
North Macedonia,Dolneni,41.4264,21.4536,300.0
North Macedonia,Belčišta,41.3028,20.8303,297.0
North Macedonia,Čučer-Sandevo,42.0975,21.3877,274.0
North Macedonia,Zelenikovo,41.8867,21.5869,272.0
North Macedonia,Petrovec,41.9389,21.615,121.0
North Macedonia,Star Dojran,41.1865,22.7203,105.0
North Macedonia,Želino,41.9794,21.0619,105.0
North Macedonia,Studeničani,41.9158,21.5306,59.0
North Macedonia,Bogovinje,41.9233,20.9133,25.0
North Macedonia,Lipkovo,42.1553,21.5875,
North Macedonia,Ilinden,41.9945,21.58,
North Macedonia,Resen,41.0893,21.0109,
North Macedonia,Makedonska Kamenica,42.0208,22.5876,
Norway,Oslo,59.9133,10.7389,709037.0
Norway,Bergen,60.3925,5.3233,291189.0
Norway,Trondheim,63.44,10.4,212660.0
Norway,Stavanger,58.97,5.7314,146011.0
Norway,Sandvika,59.89,10.5264,115543.0
Norway,Drammen,59.7439,10.2045,109416.0
Norway,Sandefjord,59.1288,10.2197,66231.0
Norway,Kristiansand,58.1467,7.9956,64057.0
Norway,Fredrikstad,59.2181,10.9298,63610.0
Norway,Nordre Fåle,59.75,10.8667,62245.0
Norway,Asker,59.8331,10.4392,61523.0
Norway,Sandnes,58.85,5.7333,58694.0
Norway,Tønsberg,59.2981,10.4236,58561.0
Norway,Sarpsborg,59.2839,11.1096,54678.0
Norway,Ålesund,62.4723,6.1549,52163.0
Norway,Skien,59.2096,9.609,50607.0
Norway,Lørenskog,59.8989,10.9642,46797.0
Norway,Arendal,58.4617,8.7721,45891.0
Norway,Haugesund,59.4164,5.27,45040.0
Norway,Bodø,67.2827,14.3751,41720.0
Norway,Tromsø,69.6517,18.9556,38980.0
Norway,Porsgrunn,59.1419,9.6568,37056.0
Norway,Ringsaker,60.9,10.7333,35475.0
Norway,Halden,59.15,11.3833,31387.0
Norway,Askøy,60.4,5.1833,29989.0
Norway,Ski,59.7167,10.8333,29307.0
Norway,Lier,59.8675,10.2142,28167.0
Norway,Hamar,60.7944,11.0678,27947.0
Norway,Oppegård,59.7797,10.7519,27394.0
Norway,Nittedal,60.0731,10.8722,25440.0
Norway,Harstad,68.7989,16.5314,25148.0
Norway,Kongsberg,59.65,9.65,25090.0
Norway,Sand,59.0886,10.4317,24898.0
Norway,Eidsvoll,60.3167,11.2333,24647.0
Norway,Larvik,59.0532,10.0271,24647.0
Norway,Stjørdal,63.4703,10.9122,24541.0
Norway,Borre,59.3819,10.438,24272.0
Norway,Helleland,58.8333,5.6,24173.0
Norway,Røyken,59.7336,10.4289,22635.0
Norway,Nøtterøy,59.2011,10.4078,21621.0
Norway,Nedre Eiker,59.7667,10.0333,21377.0
Norway,Stange,60.7167,11.1833,21356.0
Norway,Molde,62.7375,7.1631,21103.0
Norway,Ås,59.6667,10.8,20652.0
Norway,Kleppe,58.7667,5.6667,20615.0
Norway,Gjøvik,60.7957,10.6916,20589.0
Norway,Lillehammer,61.1161,10.4578,20580.0
Norway,Horten,59.4172,10.4834,20504.0
Norway,Frøyland,58.9167,5.85,20353.0
Norway,Høyland,58.6833,5.5833,20353.0
Norway,Nesoddtangen,59.8086,10.6556,20322.0
Norway,Time,58.7333,5.7,19781.0
Norway,Os,60.1835,5.4666,19742.0
Norway,Stord,59.7738,5.4903,19098.0
Norway,Mo i Rana,66.3167,14.1667,18899.0
Norway,Kristiansund,63.1105,7.7279,18273.0
Norway,Åsane,60.4744,5.325,18161.0
Norway,Kosvik,58.15,8.0667,17981.0
Norway,Tromsdalen,69.65,19.0167,16787.0
Norway,Hønefoss,60.1667,10.3,16547.0
Norway,Rygge,59.3747,10.7147,16145.0
Norway,Voss,60.7025,6.4231,16144.0
Norway,Frogn,59.6989,10.6553,16106.0
Norway,Lindås,60.7381,5.16,15731.0
Norway,Nannestad,60.2456,10.9528,15530.0
Norway,Alta,69.9686,23.2714,15342.0
Norway,Vennesla,58.3106,7.8569,15294.0
Norway,Verdal,63.7922,11.4817,15002.0
Norway,Malvik,63.4333,10.6833,14662.0
Norway,Askim,59.5832,11.1629,14488.0
Norway,Bamble,59.0197,9.5608,14172.0
Norway,Leirvik,59.78,5.4994,14126.0
Norway,Narvik,68.4383,17.4278,14051.0
Norway,Gran,60.3667,10.5667,13568.0
Norway,Strand,59.05,5.9333,13474.0
Norway,Drøbak,59.6667,10.6333,13393.0
Norway,Fåberg,61.1667,10.4,13381.0
Norway,Grimstad,58.3405,8.5934,13304.0
Norway,Vestby,59.6051,10.7524,13159.0
Norway,Stjørdalshalsen,63.4667,10.9333,13032.0
Norway,Steinkjer,64.0147,11.4942,12985.0
Norway,Sørum,60.0,11.2333,12768.0
Norway,Bryne,58.7333,5.65,12465.0
Norway,Sogndal,61.2315,7.1027,12198.0
Norway,Bømlo,59.6,5.2167,12132.0
Norway,Kongsvinger,60.1905,11.9977,12034.0
Norway,Randaberg,58.9994,5.6186,11671.0
Norway,Stokke,59.2236,10.3002,11657.0
Norway,Elverum,60.8833,11.5667,11633.0
Norway,Egersund,58.45,6.0067,11629.0
Norway,Lenvik,69.3836,17.9675,11618.0
Norway,Kopervik,59.2833,5.3,11561.0
Norway,Tysvær,59.3319,5.4897,11405.0
Norway,Enebakk,59.7639,11.1444,11392.0
Norway,Søgne,58.0942,7.7725,11260.0
Norway,Lommedalen,59.95,10.4667,11200.0
Norway,Mandal,58.0333,7.45,11053.0
Norway,Brumunddal,60.8833,10.9333,11019.0
Norway,Volda,62.15,6.1,10960.0
Norway,Ørsta,62.2,6.15,10929.0
Poland,Warsaw,52.23,21.0111,2028000.0
Poland,Kraków,50.0614,19.9372,804237.0
Poland,Gdańsk,54.3475,18.6453,749786.0
Poland,Wrocław,51.11,17.0325,672929.0
Poland,Łódź,51.7769,19.4547,670642.0
Poland,Poznań,52.4083,16.9336,546859.0
Poland,Szczecin,53.4325,14.5481,396168.0
Poland,Bydgoszcz,53.1219,18.0003,337666.0
Poland,Lublin,51.25,22.5667,334681.0
Poland,Białystok,53.1353,23.1456,294242.0
Poland,Katowice,50.2625,19.0217,285711.0
Poland,Gdynia,54.5175,18.54,245222.0
Poland,Zielona Góra,51.9333,15.5,216781.0
Poland,Częstochowa,50.8,19.1167,213107.0
Poland,Radom,51.4036,21.1567,201601.0
Poland,Toruń,53.0222,18.6111,198273.0
Poland,Rzeszów,50.0333,22.0,195871.0
Poland,Sosnowiec,50.2833,19.1333,193660.0
Poland,Kielce,50.8742,20.6333,186894.0
Poland,Gliwice,50.2833,18.6667,174016.0
Poland,Olsztyn,53.7778,20.4792,170225.0
Poland,Bielsko-Biała,49.8225,19.0444,169089.0
Poland,Zabrze,50.3025,18.7781,158307.0
Poland,Bytom,50.3483,18.9156,153274.0
Poland,Ruda Śląska,50.2628,18.8536,133793.0
Poland,Rybnik,50.0833,18.55,133772.0
Poland,Opole,50.6667,17.9333,127387.0
Poland,Tychy,50.1236,18.9867,124882.0
Poland,Gorzów Wielkopolski,52.7333,15.25,119964.0
Poland,Dąbrowa Górnicza,50.3214,19.1872,116930.0
Poland,Elbląg,54.1667,19.4,115220.0
Poland,Płock,52.55,19.7,112483.0
Poland,Tarnów,50.0125,20.9886,106259.0
Poland,Koszalin,54.2,16.1833,105883.0
Poland,Włocławek,52.6592,19.0681,104705.0
Poland,Wałbrzych,50.7667,16.2833,104401.0
Poland,Chorzów,50.3,18.95,104193.0
Poland,Kalisz,51.7575,18.08,95905.0
Poland,Legnica,51.2083,16.1603,94878.0
Poland,Grudziądz,53.4875,18.755,90890.0
Poland,Jaworzno,50.2044,19.27,88998.0
Poland,Słupsk,54.4658,17.0292,87660.0
Poland,Jastrzębie-Zdrój,49.95,18.5833,82788.0
Poland,Nowy Sącz,49.6239,20.6972,81281.0
Poland,Skarżysko-Kamienna,51.1167,20.9167,78636.0
Poland,Jelenia Góra,50.9033,15.7344,77305.0
Poland,Siedlce,52.165,22.2714,76357.0
Poland,Mysłowice,50.2333,19.1333,72553.0
Poland,Piła,53.15,16.7333,71735.0
Poland,Ostrów Wielkopolski,51.6494,17.8164,70725.0
Poland,Lubin,51.3972,16.2056,70016.0
Poland,Konin,52.2167,18.2667,69858.0
Poland,Inowrocław,52.7931,18.2611,69576.0
Poland,Piotrków Trybunalski,51.4,19.6833,68978.0
Poland,Suwałki,54.0989,22.9286,68752.0
Poland,Stargard Szczeciński,53.3333,15.0333,67348.0
Poland,Gniezno,52.5358,17.5958,65452.0
Poland,Pruszków,52.1667,20.8,65283.0
Poland,Ostrowiec Świętokrzyski,50.9333,21.4,64796.0
Poland,Głogów,51.6589,16.0803,64261.0
Poland,Siemianowice Śląskie,50.2758,18.9858,63657.0
Poland,Pabianice,51.65,19.3833,62954.0
Poland,Żory,50.05,18.7,61793.0
Poland,Leszno,51.8458,16.5806,61791.0
Poland,Tarnowskie Góry,50.4444,18.8583,61288.0
Poland,Łomża,53.1764,22.0731,60848.0
Poland,Ełk,53.8214,22.3622,60390.0
Poland,Zamość,50.7167,23.2528,60148.0
Poland,Chełm,51.1322,23.4778,59546.0
Poland,Przemyśl,49.7833,22.7667,58408.0
Poland,Mielec,50.2833,21.4333,58213.0
Poland,Tczew,54.0875,18.7972,57990.0
Poland,Stalowa Wola,50.5667,22.05,57620.0
Poland,Tomaszów Mazowiecki,51.5167,20.0167,57600.0
Poland,Kędzierzyn-Koźle,50.35,18.2,56931.0
Poland,Będzin,50.3333,19.1167,55695.0
Poland,Biała Podlaska,52.0333,23.1167,55429.0
Poland,Zgierz,51.85,19.4167,55079.0
Poland,Świdnica,50.85,16.4833,54792.0
Poland,Bełchatów,51.3667,19.3667,54338.0
Poland,Legionowo,52.4,20.8833,53216.0
Poland,Piaseczno,52.0667,21.0167,51945.0
Poland,Rumia,54.5667,18.4,51879.0
Poland,Piekary Śląskie,50.3833,18.95,51876.0
Poland,Racibórz,50.0833,18.2333,51257.0
Poland,Ostrołęka,53.0667,21.5667,48712.0
Poland,Zawiercie,50.5,19.4167,47689.0
Poland,Świętochłowice,50.2919,18.9178,46494.0
Poland,Wejherowo,54.6,18.25,46446.0
Poland,Skierniewice,51.9528,20.1417,46437.0
Poland,Starogard Gdański,53.9667,18.5333,46373.0
Poland,Starachowice,51.05,21.0667,46270.0
Poland,Wodzisław Śląski,50.0,18.45,45949.0
Poland,Puławy,51.4167,21.9667,45267.0
Poland,Krosno,49.6833,21.75,45057.0
Poland,Tarnobrzeg,50.5833,21.6833,44901.0
Poland,Otwock,52.1167,21.2667,44524.0
Poland,Radomsko,51.0667,19.45,44441.0
Poland,Kołobrzeg,54.1761,15.5761,44340.0
Poland,Dębica,50.05,21.4167,44047.0
Portugal,Lisbon,38.7122,-9.134,548703.0
Portugal,Aves,41.3703,-8.4101,425411.0
Portugal,Sintra,38.7974,-9.3904,385606.0
Portugal,Vila Nova de Gaia,41.1333,-8.6167,303824.0
Portugal,Porto,41.1495,-8.6108,231800.0
Portugal,Cascais,38.6972,-9.4217,214158.0
Portugal,Loures,38.8309,-9.1684,201632.0
Portugal,Seixal,38.6428,-9.1061,184269.0
Portugal,Braga,41.5503,-8.42,181494.0
Portugal,Almada,38.6803,-9.1583,177238.0
Portugal,Matosinhos,41.1867,-8.6844,172557.0
Portugal,Oeiras,38.697,-9.3017,171658.0
Portugal,Amadora,38.75,-9.2333,171454.0
Portugal,Gondomar,41.15,-8.5333,164257.0
Portugal,Guimarães,41.445,-8.2908,156830.0
Portugal,Odivelas,38.8,-9.1833,148034.0
Portugal,Coimbra,40.2111,-8.4289,140816.0
Portugal,Vila Franca de Xira,38.95,-8.9833,137529.0
Portugal,Maia,41.2333,-8.6167,134977.0
Portugal,Famalicão,41.4144,-8.5222,133832.0
Portugal,Leiria,39.7431,-8.8069,126897.0
Portugal,Barcelos,41.5333,-8.6167,116752.0
Portugal,Funchal,32.65,-16.9167,105795.0
Portugal,Viseu,40.6575,-7.9139,99274.0
Portugal,Valongo,41.1833,-8.5,93858.0
Portugal,Viana do Castelo,41.7,-8.8333,88725.0
Portugal,Paredes,41.2,-8.3333,86854.0
Portugal,Vila do Conde,41.35,-8.75,79533.0
Portugal,Torres Vedras,39.0833,-9.2667,79465.0
Portugal,Aveiro,40.6389,-8.6553,78450.0
Portugal,Barreiro,38.6631,-9.0725,78345.0
Portugal,Queluz,38.7566,-9.2545,78273.0
Portugal,Mafra,38.9333,-9.3333,76685.0
Portugal,Penafiel,41.2,-8.2833,72265.0
Portugal,Santo Tirso,41.3425,-8.4775,71530.0
Portugal,Loulé,37.144,-8.0235,70622.0
Portugal,Ponta Delgada,37.74,-25.67,68809.0
Portugal,Moita,38.65,-8.9833,66029.0
Portugal,Faro,37.0161,-7.935,64560.0
Portugal,Póvoa de Varzim,41.3828,-8.7628,64320.0
Portugal,Palmela,38.5675,-8.8991,62831.0
Portugal,Santarém,39.2333,-8.6833,62200.0
Portugal,Figueira da Foz,40.1508,-8.8618,62125.0
Portugal,Portimão,37.1333,-8.5333,59845.0
Portugal,Felgueiras,41.3667,-8.2,58065.0
Portugal,Paços de Ferreira,41.2833,-8.3833,56340.0
Portugal,Amarante,41.2728,-8.0825,56264.0
Portugal,Castelo Branco,39.8228,-7.4931,56109.0
Portugal,Ovar,40.8597,-8.6253,55398.0
Portugal,Pombal,39.9161,-8.6281,55217.0
Portugal,Alcobaça,39.5522,-8.9775,53649.0
Portugal,Évora,38.5667,-7.9,53591.0
Portugal,Marco de Canavezes,41.1833,-8.15,53450.0
Portugal,Vila Real,41.2953,-7.7461,51850.0
